Timestamp,TotalInputTokens,TotalOutputTokens,ArrivalRate,Hour,Minute,ActiveSeconds,Energy_Joules,Energy_kWh
2024-02-02 13:41:00,0,0,0,13,41,0.0,3000.0,0.0008333333333333334
2024-02-02 13:42:00,1920,725,2,13,42,20.045,9013.5,0.00250375
2024-02-02 13:43:00,398,219,1,13,43,5.873,4761.9,0.00132275
2024-02-02 13:44:00,13814,2566,34,13,44,60.0,21000.0,0.005833333333333334
2024-02-02 13:45:00,15844,3780,34,13,45,60.0,21000.0,0.005833333333333334
2024-02-02 13:46:00,12104,2853,30,13,46,60.0,21000.0,0.005833333333333334
2024-02-02 13:47:00,13134,2054,32,13,47,60.0,21000.0,0.005833333333333334
2024-02-02 13:48:00,13032,5941,31,13,48,60.0,21000.0,0.005833333333333334
2024-02-02 13:49:00,8586,2364,16,13,49,60.0,21000.0,0.005833333333333334
2024-02-02 13:50:00,5887,4793,14,13,50,60.0,21000.0,0.005833333333333334
2024-02-02 13:51:00,14467,3392,32,13,51,60.0,21000.0,0.005833333333333334
2024-02-02 13:52:00,12964,2951,29,13,52,60.0,21000.0,0.005833333333333334
2024-02-02 13:53:00,9124,5547,21,13,53,60.0,21000.0,0.005833333333333334
2024-02-02 13:54:00,2070,7572,5,13,54,60.0,21000.0,0.005833333333333334
2024-02-02 13:55:00,3312,4244,8,13,55,60.0,21000.0,0.005833333333333334
2024-02-02 13:56:00,2205,5122,6,13,56,60.0,21000.0,0.005833333333333334
2024-02-02 13:57:00,1242,251,3,13,57,7.517,5255.1,0.0014597500000000001
2024-02-02 13:58:00,2996,7861,7,13,58,60.0,21000.0,0.005833333333333334
2024-02-02 13:59:00,3384,4286,8,13,59,60.0,21000.0,0.005833333333333334
2024-02-02 14:00:00,5242,4336,9,14,0,60.0,21000.0,0.005833333333333334
2024-02-02 14:01:00,5268,4432,11,14,1,60.0,21000.0,0.005833333333333334
2024-02-02 14:02:00,5791,4878,11,14,2,60.0,21000.0,0.005833333333333334
2024-02-02 14:03:00,5796,1584,14,14,3,45.396,16618.8,0.004616333333333333
2024-02-02 14:04:00,1242,4304,3,14,4,60.0,21000.0,0.005833333333333334
2024-02-02 14:05:00,15730,2623,36,14,5,60.0,21000.0,0.005833333333333334
2024-02-02 14:06:00,14131,4050,34,14,6,60.0,21000.0,0.005833333333333334
2024-02-02 14:07:00,16240,2793,39,14,7,60.0,21000.0,0.005833333333333334
2024-02-02 14:08:00,11311,2733,27,14,8,60.0,21000.0,0.005833333333333334
2024-02-02 14:09:00,15980,3663,33,14,9,60.0,21000.0,0.005833333333333334
2024-02-02 14:10:00,1382,556,2,14,10,15.282,7584.6,0.0021068333333333334
2024-02-02 14:11:00,2852,1777,2,14,11,47.277,17183.100000000002,0.004773083333333334
2024-02-02 14:12:00,3913,2463,5,14,12,60.0,21000.0,0.005833333333333334
2024-02-02 14:13:00,3081,1647,3,14,13,44.25600000000001,16276.800000000001,0.004521333333333334
2024-02-02 14:14:00,1816,480,2,14,14,13.816,7144.8,0.0019846666666666667
2024-02-02 14:15:00,1174,798,3,14,15,21.124000000000002,9337.2,0.002593666666666667
2024-02-02 14:16:00,3554,897,3,14,16,25.979,10793.699999999999,0.0029982499999999996
2024-02-02 14:17:00,1745,890,2,14,17,23.995,10198.5,0.0028329166666666667
2024-02-02 14:18:00,1150,373,1,14,18,10.475000000000001,6142.5,0.00170625
2024-02-02 14:19:00,0,0,0,14,19,0.0,3000.0,0.0008333333333333334
2024-02-02 14:20:00,30018,6223,73,14,20,60.0,21000.0,0.005833333333333334
2024-02-02 14:21:00,11931,2901,25,14,21,60.0,21000.0,0.005833333333333334
2024-02-02 14:22:00,0,0,0,14,22,0.0,3000.0,0.0008333333333333334
2024-02-02 14:23:00,19,50,1,14,23,1.269,3380.7000000000003,0.0009390833333333334
2024-02-02 14:24:00,4269,10,10,14,24,4.519,4355.700000000001,0.0012099166666666669
2024-02-02 14:25:00,0,0,0,14,25,0.0,3000.0,0.0008333333333333334
2024-02-02 14:26:00,822,502,1,14,26,13.372,7011.6,0.0019476666666666668
2024-02-02 14:27:00,25,741,1,14,27,18.55,8565.0,0.0023791666666666666
2024-02-02 14:28:00,844,676,2,14,28,17.744000000000003,8323.2,0.0023120000000000003
2024-02-02 14:29:00,195,678,2,14,29,17.145,8143.5,0.0022620833333333334
2024-02-02 14:30:00,2700,881,3,14,30,24.725,10417.5,0.00289375
2024-02-02 14:31:00,363,371,1,14,31,9.638,5891.4,0.0016365
2024-02-02 14:32:00,950,946,2,14,32,24.6,10380.0,0.0028833333333333332
2024-02-02 14:33:00,5579,1444,4,14,33,41.679,15503.7,0.004306583333333333
2024-02-02 14:34:00,3258,1399,3,14,34,38.233000000000004,14469.900000000001,0.004019416666666667
2024-02-02 14:35:00,1596,242,3,14,35,7.646000000000001,5293.8,0.0014705
2024-02-02 14:36:00,3024,1104,6,14,36,30.624000000000002,12187.2,0.0033853333333333335
2024-02-02 14:37:00,3290,872,4,14,37,25.09,10527.0,0.0029241666666666665
2024-02-02 14:38:00,2511,713,2,14,38,20.336,9100.8,0.002528
2024-02-02 14:39:00,1441,450,2,14,39,12.691,6807.3,0.0018909166666666666
2024-02-02 14:40:00,0,0,0,14,40,0.0,3000.0,0.0008333333333333334
2024-02-02 14:41:00,3066,944,2,14,41,26.666,10999.800000000001,0.0030555000000000005
2024-02-02 14:42:00,3003,243,2,14,42,9.078,5723.4,0.0015898333333333333
2024-02-02 14:43:00,3191,1069,3,14,43,29.916,11974.800000000001,0.0033263333333333335
2024-02-02 14:44:00,5456,1400,3,14,44,40.456,15136.8,0.0042046666666666664
2024-02-02 14:45:00,1738,710,2,14,45,19.488,8846.4,0.002457333333333333
2024-02-02 14:46:00,0,0,0,14,46,0.0,3000.0,0.0008333333333333334
2024-02-02 14:47:00,5817,1093,3,14,47,33.142,12942.6,0.0035951666666666666
2024-02-02 14:48:00,0,0,0,14,48,0.0,3000.0,0.0008333333333333334
2024-02-02 14:49:00,0,0,0,14,49,0.0,3000.0,0.0008333333333333334
2024-02-02 14:50:00,1742,625,2,14,50,17.367,8210.1,0.0022805833333333332
2024-02-02 14:51:00,0,0,0,14,51,0.0,3000.0,0.0008333333333333334
2024-02-02 14:52:00,3846,905,3,14,52,26.471,10941.3,0.00303925
2024-02-02 14:53:00,0,0,0,14,53,0.0,3000.0,0.0008333333333333334
2024-02-02 14:54:00,1689,415,2,14,54,12.064,6619.2,0.0018386666666666666
2024-02-02 14:55:00,1059,613,1,14,55,16.384,7915.200000000001,0.002198666666666667
2024-02-02 14:56:00,18,117,1,14,56,2.943,3882.8999999999996,0.0010785833333333333
2024-02-02 14:57:00,0,0,0,14,57,0.0,3000.0,0.0008333333333333334
2024-02-02 14:58:00,2705,1986,3,14,58,52.355000000000004,18706.5,0.00519625
2024-02-02 14:59:00,8043,2350,5,14,59,60.0,21000.0,0.005833333333333334
2024-02-02 15:00:00,629,893,2,15,0,22.954000000000004,9886.2,0.0027461666666666667
2024-02-02 15:01:00,1665,206,1,15,1,6.815,5044.5,0.00140125
2024-02-02 15:02:00,0,0,0,15,2,0.0,3000.0,0.0008333333333333334
2024-02-02 15:03:00,1994,584,2,15,3,16.594,7978.200000000001,0.002216166666666667
2024-02-02 15:04:00,0,0,0,15,4,0.0,3000.0,0.0008333333333333334
2024-02-02 15:05:00,1567,741,2,15,5,20.092000000000002,9027.6,0.0025076666666666667
2024-02-02 15:06:00,1893,689,3,15,6,19.118000000000002,8735.400000000001,0.0024265000000000003
2024-02-02 15:07:00,483,558,1,15,7,14.433000000000002,7329.9,0.0020360833333333333
2024-02-02 15:08:00,3961,1042,4,15,8,30.011000000000003,12003.3,0.00333425
2024-02-02 15:09:00,6424,1523,4,15,9,44.499,16349.7,0.004541583333333333
2024-02-02 15:10:00,1767,471,2,15,10,13.542,7062.6,0.0019618333333333332
2024-02-02 15:11:00,778,485,1,15,11,12.903,6870.9,0.0019085833333333333
2024-02-02 15:12:00,763,278,2,15,12,7.713,5313.9,0.0014760833333333332
2024-02-02 15:13:00,4849,1158,3,15,13,33.79900000000001,13139.7,0.0036499166666666668
2024-02-02 15:14:00,1293,297,1,15,14,8.718,5615.4,0.0015598333333333332
2024-02-02 15:15:00,1579,284,1,15,15,8.679,5603.7,0.0015565833333333332
2024-02-02 15:16:00,4284,786,3,15,16,23.934,10180.2,0.0028278333333333337
2024-02-02 15:17:00,3359,1135,3,15,17,31.734,12520.2,0.0034778333333333336
2024-02-02 15:18:00,9648,1942,31,15,18,58.19800000000001,20459.4,0.005683166666666667
2024-02-02 15:19:00,8212,877,39,15,19,30.137,12041.1,0.00334475
2024-02-02 15:20:00,8150,1613,33,15,20,48.475,17542.5,0.004872916666666667
2024-02-02 15:21:00,8531,2268,43,15,21,60.0,21000.0,0.005833333333333334
2024-02-02 15:22:00,18520,2824,82,15,22,60.0,21000.0,0.005833333333333334
2024-02-02 15:23:00,24483,3777,79,15,23,60.0,21000.0,0.005833333333333334
2024-02-02 15:24:00,32664,5138,118,15,24,60.0,21000.0,0.005833333333333334
2024-02-02 15:25:00,39907,6638,146,15,25,60.0,21000.0,0.005833333333333334
2024-02-02 15:26:00,43455,6154,147,15,26,60.0,21000.0,0.005833333333333334
2024-02-02 15:27:00,41751,6944,141,15,27,60.0,21000.0,0.005833333333333334
2024-02-02 15:28:00,28621,4782,67,15,28,60.0,21000.0,0.005833333333333334
2024-02-02 15:29:00,32210,5149,75,15,29,60.0,21000.0,0.005833333333333334
2024-02-02 15:30:00,30883,6163,67,15,30,60.0,21000.0,0.005833333333333334
2024-02-02 15:31:00,30151,5535,73,15,31,60.0,21000.0,0.005833333333333334
2024-02-02 15:32:00,32065,5957,72,15,32,60.0,21000.0,0.005833333333333334
2024-02-02 15:33:00,31122,5873,72,15,33,60.0,21000.0,0.005833333333333334
2024-02-02 15:34:00,30789,7485,69,15,34,60.0,21000.0,0.005833333333333334
2024-02-02 15:35:00,33090,6004,76,15,35,60.0,21000.0,0.005833333333333334
2024-02-02 15:36:00,32846,5820,72,15,36,60.0,21000.0,0.005833333333333334
2024-02-02 15:37:00,40358,7941,84,15,37,60.0,21000.0,0.005833333333333334
2024-02-02 15:38:00,34730,7022,76,15,38,60.0,21000.0,0.005833333333333334
2024-02-02 15:39:00,36533,5587,77,15,39,60.0,21000.0,0.005833333333333334
2024-02-02 15:40:00,28306,5241,67,15,40,60.0,21000.0,0.005833333333333334
2024-02-02 15:41:00,28240,5488,59,15,41,60.0,21000.0,0.005833333333333334
2024-02-02 15:42:00,26952,4966,63,15,42,60.0,21000.0,0.005833333333333334
2024-02-02 15:43:00,21119,4117,45,15,43,60.0,21000.0,0.005833333333333334
2024-02-02 15:44:00,19263,2955,46,15,44,60.0,21000.0,0.005833333333333334
2024-02-02 15:45:00,18414,3185,44,15,45,60.0,21000.0,0.005833333333333334
2024-02-02 15:46:00,27125,4022,61,15,46,60.0,21000.0,0.005833333333333334
2024-02-02 15:47:00,34113,6983,78,15,47,60.0,21000.0,0.005833333333333334
2024-02-02 15:48:00,38123,6998,85,15,48,60.0,21000.0,0.005833333333333334
2024-02-02 15:49:00,33152,6182,70,15,49,60.0,21000.0,0.005833333333333334
2024-02-02 15:50:00,27504,4855,61,15,50,60.0,21000.0,0.005833333333333334
2024-02-02 15:51:00,24547,4040,58,15,51,60.0,21000.0,0.005833333333333334
2024-02-02 15:52:00,23523,5376,50,15,52,60.0,21000.0,0.005833333333333334
2024-02-02 15:53:00,23076,3910,47,15,53,60.0,21000.0,0.005833333333333334
2024-02-02 15:54:00,19809,3798,47,15,54,60.0,21000.0,0.005833333333333334
2024-02-02 15:55:00,17783,3197,39,15,55,60.0,21000.0,0.005833333333333334
2024-02-02 15:56:00,27668,5420,57,15,56,60.0,21000.0,0.005833333333333334
2024-02-02 15:57:00,30990,4479,78,15,57,60.0,21000.0,0.005833333333333334
2024-02-02 15:58:00,31425,6357,90,15,58,60.0,21000.0,0.005833333333333334
2024-02-02 15:59:00,36527,7989,118,15,59,60.0,21000.0,0.005833333333333334
2024-02-02 16:00:00,41715,7603,130,16,0,60.0,21000.0,0.005833333333333334
2024-02-02 16:01:00,29933,6564,96,16,1,60.0,21000.0,0.005833333333333334
2024-02-02 16:02:00,26447,5739,72,16,2,60.0,21000.0,0.005833333333333334
2024-02-02 16:03:00,25507,6329,74,16,3,60.0,21000.0,0.005833333333333334
2024-02-02 16:04:00,21887,4070,60,16,4,60.0,21000.0,0.005833333333333334
2024-02-02 16:05:00,23267,4881,72,16,5,60.0,21000.0,0.005833333333333334
2024-02-02 16:06:00,26343,5479,79,16,6,60.0,21000.0,0.005833333333333334
2024-02-02 16:07:00,35592,8496,101,16,7,60.0,21000.0,0.005833333333333334
2024-02-02 16:08:00,28564,6611,90,16,8,60.0,21000.0,0.005833333333333334
2024-02-02 16:09:00,34504,6826,113,16,9,60.0,21000.0,0.005833333333333334
2024-02-02 16:10:00,37566,7431,117,16,10,60.0,21000.0,0.005833333333333334
2024-02-02 16:11:00,33871,7033,102,16,11,60.0,21000.0,0.005833333333333334
2024-02-02 16:12:00,29982,6153,63,16,12,60.0,21000.0,0.005833333333333334
2024-02-02 16:13:00,31733,5531,71,16,13,60.0,21000.0,0.005833333333333334
2024-02-02 16:14:00,26821,6092,59,16,14,60.0,21000.0,0.005833333333333334
2024-02-02 16:15:00,31442,6298,66,16,15,60.0,21000.0,0.005833333333333334
2024-02-02 16:16:00,21961,5055,48,16,16,60.0,21000.0,0.005833333333333334
2024-02-02 16:17:00,21994,6356,41,16,17,60.0,21000.0,0.005833333333333334
2024-02-02 16:18:00,23600,4508,42,16,18,60.0,21000.0,0.005833333333333334
2024-02-02 16:19:00,12595,3353,25,16,19,60.0,21000.0,0.005833333333333334
2024-02-02 16:20:00,7479,1520,18,16,20,45.479,16643.7,0.004623250000000001
2024-02-02 16:21:00,17053,3422,36,16,21,60.0,21000.0,0.005833333333333334
2024-02-02 16:22:00,20527,4385,35,16,22,60.0,21000.0,0.005833333333333334
2024-02-02 16:23:00,2926,1296,8,16,23,35.326,13597.800000000001,0.003777166666666667
2024-02-02 16:24:00,3449,1638,4,16,24,44.399,16319.699999999999,0.00453325
2024-02-02 16:25:00,5064,1148,4,16,25,33.764,13129.2,0.003647
2024-02-02 16:26:00,4984,763,4,16,26,24.058999999999997,10217.7,0.00283825
2024-02-02 16:27:00,8988,1458,6,16,27,45.438,16631.4,0.004619833333333333
2024-02-02 16:28:00,2297,894,4,16,28,24.647000000000002,10394.1,0.00288725
2024-02-02 16:29:00,863,426,3,16,29,11.513,6453.9,0.0017927499999999999
2024-02-02 16:30:00,4369,1210,6,16,30,34.619,13385.699999999999,0.0037182499999999998
2024-02-02 16:31:00,5385,1120,4,16,31,33.385,13015.5,0.0036154166666666665
2024-02-02 16:32:00,2312,601,2,16,32,17.337,8201.099999999999,0.002278083333333333
2024-02-02 16:33:00,2953,552,3,16,33,16.753,8025.9,0.0022294166666666664
2024-02-02 16:34:00,3500,1598,3,16,34,43.45,16035.000000000002,0.004454166666666667
2024-02-02 16:35:00,0,0,0,16,35,0.0,3000.0,0.0008333333333333334
2024-02-02 16:36:00,3700,1011,3,16,36,28.975,11692.5,0.0032479166666666667
2024-02-02 16:37:00,4092,1054,5,16,37,30.442,12132.6,0.0033701666666666667
2024-02-02 16:38:00,6100,1491,4,16,38,43.375,16012.5,0.004447916666666667
2024-02-02 16:39:00,6844,2648,9,16,39,60.0,21000.0,0.005833333333333334
2024-02-02 16:40:00,3109,396,2,16,40,13.009,6902.700000000001,0.0019174166666666669
2024-02-02 16:41:00,512,69,1,16,41,2.237,3671.1000000000004,0.00101975
2024-02-02 16:42:00,510,421,2,16,42,11.035,6310.5,0.0017529166666666667
2024-02-02 16:43:00,776,233,1,16,43,6.601,4980.299999999999,0.0013834166666666665
2024-02-02 16:44:00,4400,1198,3,16,44,34.35,13305.0,0.0036958333333333335
2024-02-02 16:45:00,0,0,0,16,45,0.0,3000.0,0.0008333333333333334
2024-02-02 16:46:00,935,380,2,16,46,10.435,6130.5,0.0017029166666666666
2024-02-02 16:47:00,1971,295,1,16,47,9.346,5803.799999999999,0.0016121666666666665
2024-02-02 16:48:00,1264,180,2,16,48,5.764,4729.2,0.0013136666666666665
2024-02-02 16:49:00,1027,507,2,16,49,13.702,7110.6,0.0019751666666666667
2024-02-02 16:50:00,793,30,1,16,50,1.5430000000000001,3462.9,0.0009619166666666667
2024-02-02 16:51:00,1568,371,2,16,51,10.843,6252.9,0.0017369166666666666
2024-02-02 16:52:00,520,479,2,16,52,12.495000000000001,6748.5,0.0018745833333333334
2024-02-02 16:53:00,0,0,0,16,53,0.0,3000.0,0.0008333333333333334
2024-02-02 16:54:00,6853,1465,5,16,54,43.478,16043.400000000001,0.0044565
2024-02-02 16:55:00,2219,422,2,16,55,12.769,6830.7,0.0018974166666666666
2024-02-02 16:56:00,2644,529,2,16,56,15.869000000000002,7760.700000000001,0.00215575
2024-02-02 16:57:00,3554,1002,3,16,57,28.604,11581.199999999999,0.003217
2024-02-02 16:58:00,3668,1747,3,16,58,47.343,17202.9,0.0047785833333333335
2024-02-02 16:59:00,6846,1321,4,16,59,39.870999999999995,14961.3,0.004155916666666666
2024-02-02 17:00:00,5730,1681,5,17,0,47.75500000000001,17326.500000000004,0.004812916666666668
2024-02-02 17:01:00,22,228,1,17,1,5.722,4716.6,0.0013101666666666667
2024-02-02 17:02:00,1328,376,2,17,2,10.728,6218.4,0.0017273333333333333
2024-02-02 17:03:00,3940,1353,3,17,3,37.765,14329.5,0.003980416666666667
2024-02-02 17:04:00,5292,1469,5,17,4,42.017,15605.1,0.00433475
2024-02-02 17:05:00,1349,913,3,17,5,24.174000000000003,10252.2,0.0028478333333333337
2024-02-02 17:06:00,1736,851,1,17,6,23.011000000000003,9903.300000000001,0.002750916666666667
2024-02-02 17:07:00,0,0,0,17,7,0.0,3000.0,0.0008333333333333334
2024-02-02 17:08:00,1059,372,2,17,8,10.359,6107.7,0.0016965833333333334
2024-02-02 17:09:00,2678,817,4,17,9,23.103,9930.9,0.0027585833333333334
2024-02-02 17:10:00,4834,894,3,17,10,27.184,11155.2,0.0030986666666666667
2024-02-02 17:11:00,5452,1404,5,17,11,40.552,15165.6,0.004212666666666667
2024-02-02 17:12:00,2133,680,4,17,12,19.133,8739.9,0.00242775
2024-02-02 17:13:00,884,642,3,17,13,16.934,8080.200000000001,0.0022445000000000004
2024-02-02 17:14:00,3053,765,2,17,14,22.178,9653.4,0.0026815
2024-02-02 17:15:00,1987,312,2,17,15,9.787,5936.1,0.0016489166666666668
2024-02-02 17:16:00,1846,1701,6,17,16,44.37100000000001,16311.300000000003,0.0045309166666666675
2024-02-02 17:17:00,1377,364,2,17,17,10.477,6143.1,0.0017064166666666668
2024-02-02 17:18:00,1415,679,4,17,18,18.39,8517.0,0.0023658333333333335
2024-02-02 17:19:00,1820,832,2,17,19,22.62,9786.0,0.0027183333333333335
2024-02-02 17:20:00,3058,730,3,17,20,21.308,9392.4,0.0026089999999999998
2024-02-02 17:21:00,1090,482,4,17,21,13.14,6942.0,0.0019283333333333333
2024-02-02 17:22:00,1014,623,2,17,22,16.589000000000002,7976.700000000001,0.0022157500000000003
2024-02-02 17:23:00,0,0,0,17,23,0.0,3000.0,0.0008333333333333334
2024-02-02 17:24:00,1646,500,2,17,24,14.146,7243.8,0.002012166666666667
2024-02-02 17:25:00,2947,754,3,17,25,21.797,9539.1,0.00264975
2024-02-02 17:26:00,4548,1534,5,17,26,42.898,15869.400000000001,0.004408166666666667
2024-02-02 17:27:00,1905,803,3,17,27,21.980000000000004,9594.000000000002,0.0026650000000000007
2024-02-02 17:28:00,1050,472,2,17,28,12.850000000000001,6855.000000000001,0.0019041666666666669
2024-02-02 17:29:00,1275,832,2,17,29,22.075,9622.5,0.0026729166666666668
2024-02-02 17:30:00,2058,725,2,17,30,20.183,9054.9,0.0025152499999999997
2024-02-02 17:31:00,33,166,1,17,31,4.183000000000001,4254.9,0.0011819166666666666
2024-02-02 17:32:00,4083,887,4,17,32,26.258000000000003,10877.400000000001,0.0030215000000000003
2024-02-02 17:33:00,5369,954,4,17,33,29.219,11765.699999999999,0.00326825
2024-02-02 17:34:00,1560,713,3,17,34,19.384999999999998,8815.5,0.00244875
2024-02-02 17:35:00,1347,244,1,17,35,7.447000000000001,5234.1,0.0014539166666666667
2024-02-02 17:36:00,8295,6883,21,17,36,60.0,21000.0,0.005833333333333334
2024-02-02 17:37:00,0,0,0,17,37,0.0,3000.0,0.0008333333333333334
2024-02-02 17:38:00,2248,755,4,17,38,21.123,9336.9,0.002593583333333333
2024-02-02 17:39:00,2191,909,3,17,39,24.916,10474.800000000001,0.002909666666666667
2024-02-02 17:40:00,1633,804,2,17,40,21.733,9519.9,0.0026444166666666664
2024-02-02 17:41:00,3666,1392,4,17,41,38.466,14539.800000000001,0.0040388333333333335
2024-02-02 17:42:00,2442,962,2,17,42,26.492,10947.6,0.0030410000000000003
2024-02-02 17:43:00,5334,1360,5,17,43,39.334,14800.2,0.004111166666666667
2024-02-02 17:44:00,2445,1815,4,17,44,47.82,17346.0,0.004818333333333333
2024-02-02 17:45:00,3239,1016,3,17,45,28.639000000000003,11591.7,0.003219916666666667
2024-02-02 17:46:00,117,722,1,17,46,18.167,8450.1,0.00234725
2024-02-02 17:47:00,0,0,0,17,47,0.0,3000.0,0.0008333333333333334
2024-02-02 17:48:00,4127,1579,4,17,48,43.602000000000004,16080.6,0.004466833333333333
2024-02-02 17:49:00,2244,303,1,17,49,9.819,5945.7,0.0016515833333333332
2024-02-02 17:50:00,0,0,0,17,50,0.0,3000.0,0.0008333333333333334
2024-02-02 17:51:00,4720,805,2,17,51,24.845,10453.5,0.00290375
2024-02-02 17:52:00,1013,212,1,17,52,6.313000000000001,4893.9,0.0013594166666666665
2024-02-02 17:53:00,0,0,0,17,53,0.0,3000.0,0.0008333333333333334
2024-02-02 17:54:00,3638,538,2,17,54,17.088,8126.4,0.0022573333333333334
2024-02-02 17:55:00,1173,372,1,17,55,10.473,6141.9,0.0017060833333333333
2024-02-02 17:56:00,1410,360,1,17,56,10.41,6123.0,0.0017008333333333333
2024-02-02 17:57:00,868,59,2,17,57,2.343,3702.8999999999996,0.0010285833333333332
2024-02-02 17:58:00,0,0,0,17,58,0.0,3000.0,0.0008333333333333334
2024-02-02 17:59:00,415,281,1,17,59,7.44,5232.0,0.0014533333333333334
2024-02-02 18:00:00,1061,383,2,18,0,10.636000000000001,6190.8,0.0017196666666666667
2024-02-02 18:01:00,68,62,1,18,1,1.618,3485.4,0.0009681666666666667
2024-02-02 18:02:00,0,0,0,18,2,0.0,3000.0,0.0008333333333333334
2024-02-02 18:03:00,626,215,1,18,3,6.001,4800.3,0.0013334166666666668
2024-02-02 18:04:00,2723,556,1,18,4,16.623,7986.9,0.0022185833333333333
2024-02-02 18:05:00,484,96,1,18,5,2.8840000000000003,3865.2000000000003,0.0010736666666666668
2024-02-02 18:06:00,579,102,1,18,6,3.1290000000000004,3938.7000000000003,0.0010940833333333334
2024-02-02 18:07:00,0,0,0,18,7,0.0,3000.0,0.0008333333333333334
2024-02-02 18:08:00,0,0,0,18,8,0.0,3000.0,0.0008333333333333334
2024-02-02 18:09:00,1815,375,2,18,9,11.19,6357.0,0.0017658333333333332
2024-02-02 18:10:00,0,0,0,18,10,0.0,3000.0,0.0008333333333333334
2024-02-02 18:11:00,1204,224,2,18,11,6.804,5041.2,0.0014003333333333333
2024-02-02 18:12:00,1567,586,4,18,12,16.217,7865.1,0.00218475
2024-02-02 18:13:00,0,0,0,18,13,0.0,3000.0,0.0008333333333333334
2024-02-02 18:14:00,0,0,0,18,14,0.0,3000.0,0.0008333333333333334
2024-02-02 18:15:00,1112,390,1,18,15,10.862,6258.6,0.0017385
2024-02-02 18:16:00,18,166,1,18,16,4.168,4250.4,0.0011806666666666667
2024-02-02 18:17:00,44,462,2,18,17,11.594000000000001,6478.200000000001,0.0017995
2024-02-02 18:18:00,1790,1098,3,18,18,29.240000000000002,11772.0,0.00327
2024-02-02 18:19:00,1037,117,1,18,19,3.962,4188.599999999999,0.0011634999999999998
2024-02-02 18:20:00,134,57,1,18,20,1.5590000000000002,3467.7000000000003,0.00096325
2024-02-02 18:21:00,1784,724,2,18,21,19.884,8965.2,0.0024903333333333335
2024-02-02 18:22:00,1207,370,1,18,22,10.457,6137.1,0.00170475
2024-02-02 18:23:00,0,0,0,18,23,0.0,3000.0,0.0008333333333333334
2024-02-02 18:24:00,2437,1575,5,18,24,41.812,15543.599999999999,0.004317666666666666
2024-02-02 18:25:00,600,664,1,18,25,17.200000000000003,8160.000000000001,0.002266666666666667
2024-02-02 18:26:00,2130,415,1,18,26,12.504999999999999,6751.5,0.0018754166666666667
2024-02-02 18:27:00,3117,683,2,18,27,20.192,9057.6,0.002516
2024-02-02 18:28:00,2073,400,1,18,28,12.073,6621.9,0.0018394166666666665
2024-02-02 18:29:00,1295,357,1,18,29,10.22,6066.0,0.001685
2024-02-02 18:30:00,0,0,0,18,30,0.0,3000.0,0.0008333333333333334
2024-02-02 18:31:00,0,0,0,18,31,0.0,3000.0,0.0008333333333333334
2024-02-02 18:32:00,1259,562,1,18,32,15.309000000000001,7592.700000000001,0.0021090833333333335
2024-02-02 18:33:00,1552,357,1,18,33,10.477,6143.1,0.0017064166666666668
2024-02-02 18:34:00,1275,448,1,18,34,12.475000000000001,6742.500000000001,0.0018729166666666668
2024-02-02 18:35:00,0,0,0,18,35,0.0,3000.0,0.0008333333333333334
2024-02-02 18:36:00,80,163,1,18,36,4.155,4246.5,0.0011795833333333333
2024-02-02 18:37:00,0,0,0,18,37,0.0,3000.0,0.0008333333333333334
2024-02-02 18:38:00,0,0,0,18,38,0.0,3000.0,0.0008333333333333334
2024-02-02 18:39:00,1754,466,1,18,39,13.404,7021.2,0.0019503333333333332
2024-02-02 18:40:00,0,0,0,18,40,0.0,3000.0,0.0008333333333333334
2024-02-02 18:41:00,1953,531,2,18,41,15.228,7568.4,0.0021023333333333332
2024-02-02 18:42:00,4838,961,2,18,42,28.863000000000003,11658.900000000001,0.0032385833333333338
2024-02-02 18:43:00,585,123,1,18,43,3.66,4098.0,0.0011383333333333334
2024-02-02 18:44:00,0,0,0,18,44,0.0,3000.0,0.0008333333333333334
2024-02-02 18:45:00,0,0,0,18,45,0.0,3000.0,0.0008333333333333334
2024-02-02 18:46:00,2071,406,1,18,46,12.221,6666.3,0.00185175
2024-02-02 18:47:00,2284,685,2,18,47,19.409,8822.699999999999,0.00245075
2024-02-02 18:48:00,1663,511,2,18,48,14.438,7331.4,0.0020365
2024-02-02 18:49:00,2141,407,2,18,49,12.316,6694.8,0.0018596666666666668
2024-02-02 18:50:00,1477,489,2,18,50,13.702000000000002,7110.6,0.0019751666666666667
2024-02-02 18:51:00,0,0,0,18,51,0.0,3000.0,0.0008333333333333334
2024-02-02 18:52:00,0,0,0,18,52,0.0,3000.0,0.0008333333333333334
2024-02-02 18:53:00,124,15,2,18,53,0.499,3149.7,0.0008749166666666666
2024-02-02 18:54:00,212,10,2,18,54,0.46199999999999997,3138.5999999999995,0.0008718333333333332
2024-02-02 18:55:00,150,10,1,18,55,0.4,3120.0,0.0008666666666666666
2024-02-02 18:56:00,1342,265,2,18,56,7.9670000000000005,5390.1,0.00149725
2024-02-02 18:57:00,1340,339,1,18,57,9.815,5944.5,0.00165125
2024-02-02 18:58:00,2706,1028,3,18,58,28.406000000000002,11521.8,0.0032005
2024-02-02 18:59:00,1858,708,3,18,59,19.558,8867.4,0.0024631666666666665
2024-02-02 19:00:00,203,422,1,19,0,10.753,6225.9,0.0017294166666666666
2024-02-02 19:01:00,1895,439,1,19,1,12.870000000000001,6861.0,0.0019058333333333334
