Timestamp,ArrivalRate,TotalInputTokens,TotalOutputTokens,Hour,Minute,ActiveSeconds,Energy_Joules,Energy_kWh
2024-05-03 19:27:00,13,1211,793,19,27,21.036,9310.8,0.0025863333333333333
2024-05-03 19:28:00,65,1448,1054,19,28,27.798000000000002,11339.400000000001,0.003149833333333334
2024-05-03 19:29:00,32,1409,1036,19,29,27.309,11192.7,0.0031090833333333335
2024-05-03 19:30:00,23,2033,401,19,30,12.058,6617.4,0.0018381666666666666
2024-05-03 19:31:00,10,1470,389,19,31,11.195000000000002,6358.500000000001,0.0017662500000000002
2024-05-03 19:32:00,41,1613,584,19,32,16.213,7863.9,0.0021844166666666665
2024-05-03 19:33:00,40,920,580,19,33,15.42,7626.0,0.002118333333333333
2024-05-03 19:34:00,46,1557,793,19,34,21.382,9414.6,0.0026151666666666667
2024-05-03 19:35:00,25,1434,392,19,35,11.234,6370.2,0.0017695
2024-05-03 19:36:00,55,839,901,19,36,23.364,10009.2,0.0027803333333333334
2024-05-03 19:37:00,20,1106,935,19,37,24.481,10344.3,0.0028734166666666665
2024-05-03 19:38:00,71,1875,326,19,38,10.025,6007.5,0.00166875
2024-05-03 19:39:00,14,1227,532,19,39,14.527000000000001,7358.1,0.002043916666666667
2024-05-03 19:40:00,46,1928,1012,19,40,27.228,11168.400000000001,0.0031023333333333337
2024-05-03 19:41:00,17,1427,869,19,41,23.152,9945.6,0.0027626666666666667
2024-05-03 19:42:00,50,1994,709,19,42,19.719,8915.7,0.0024765833333333337
2024-05-03 19:43:00,56,662,433,19,43,11.487000000000002,6446.1,0.0017905833333333335
2024-05-03 19:44:00,43,1863,292,19,44,9.163,5748.900000000001,0.0015969166666666668
2024-05-03 19:45:00,44,1484,382,19,45,11.034,6310.200000000001,0.0017528333333333335
2024-05-03 19:46:00,53,2343,1009,19,46,27.568,11270.400000000001,0.003130666666666667
2024-05-03 19:47:00,50,2013,625,19,47,17.637999999999998,8291.4,0.0023031666666666665
2024-05-03 19:48:00,14,795,568,19,48,14.995000000000001,7498.5,0.0020829166666666665
2024-05-03 19:49:00,64,855,400,19,49,10.855,6256.5,0.0017379166666666667
2024-05-03 19:50:00,74,1605,1049,19,50,27.830000000000002,11349.0,0.0031525
2024-05-03 19:51:00,23,2183,856,19,51,23.583000000000002,10074.900000000001,0.002798583333333334
2024-05-03 19:52:00,55,707,1063,19,52,27.282000000000004,11184.6,0.0031068333333333334
2024-05-03 19:53:00,19,665,698,19,53,18.115,8434.5,0.0023429166666666668
2024-05-03 19:54:00,37,1095,782,19,54,20.645,9193.5,0.00255375
2024-05-03 19:55:00,58,1023,1009,19,55,26.248,10874.400000000001,0.003020666666666667
2024-05-03 19:56:00,68,692,917,19,56,23.617,10085.1,0.002801416666666667
2024-05-03 19:57:00,19,2249,1123,19,57,30.324,12097.2,0.0033603333333333337
2024-05-03 19:58:00,10,1895,787,19,58,21.57,9471.0,0.0026308333333333335
2024-05-03 19:59:00,38,519,730,19,59,18.769,8630.7,0.002397416666666667
2024-05-03 20:00:00,29,776,1253,20,0,32.101000000000006,12630.300000000001,0.003508416666666667
2024-05-03 20:01:00,16,974,1184,20,1,30.574,12172.2,0.003381166666666667
2024-05-03 20:02:00,14,747,260,20,2,7.247,5174.1,0.0014372500000000002
2024-05-03 20:03:00,11,1958,986,20,3,26.608,10982.400000000001,0.0030506666666666672
2024-05-03 20:04:00,70,1148,857,20,4,22.573,9771.9,0.0027144166666666666
2024-05-03 20:05:00,70,1874,422,20,5,12.424000000000001,6727.200000000001,0.001868666666666667
2024-05-03 20:06:00,31,696,587,20,6,15.371,7611.3,0.0021142500000000002
2024-05-03 20:07:00,59,1598,728,20,7,19.798,8939.4,0.0024831666666666665
2024-05-03 20:08:00,20,1848,1037,20,8,27.773,11331.9,0.00314775
2024-05-03 20:09:00,58,626,752,20,9,19.426000000000002,8827.8,0.0024521666666666663
2024-05-03 20:10:00,35,839,845,20,10,21.964,9589.2,0.002663666666666667
2024-05-03 20:11:00,70,789,571,20,11,15.064,7519.2,0.0020886666666666666
2024-05-03 20:12:00,56,1307,467,20,12,12.982000000000001,6894.6,0.0019151666666666668
2024-05-03 20:13:00,64,846,553,20,13,14.671000000000001,7401.3,0.002055916666666667
2024-05-03 20:14:00,22,1703,377,20,14,11.128,6338.4,0.0017606666666666667
2024-05-03 20:15:00,22,1838,725,20,15,19.963,8988.9,0.0024969166666666664
2024-05-03 20:16:00,37,920,923,20,16,23.995000000000005,10198.500000000002,0.002832916666666667
2024-05-03 20:17:00,8,1421,1177,20,17,30.846,12253.800000000001,0.003403833333333334
2024-05-03 20:18:00,16,1736,1051,20,18,28.011000000000003,11403.3,0.003167583333333333
2024-05-03 20:19:00,10,513,575,20,19,14.888,7466.4,0.002074
2024-05-03 20:20:00,62,591,526,20,20,13.741,7122.299999999999,0.0019784166666666665
2024-05-03 20:21:00,55,2370,1015,20,21,27.745,11323.5,0.0031454166666666666
2024-05-03 20:22:00,11,932,596,20,22,15.832,7749.6,0.002152666666666667
2024-05-03 20:23:00,59,1988,809,20,23,22.213,9663.9,0.0026844166666666665
2024-05-03 20:24:00,26,1676,644,20,24,17.776,8332.800000000001,0.002314666666666667
2024-05-03 20:25:00,58,2126,896,20,25,24.526000000000003,10357.8,0.0028771666666666663
2024-05-03 20:26:00,29,1680,1171,20,26,30.955000000000002,12286.5,0.0034129166666666665
2024-05-03 20:27:00,73,768,1096,20,27,28.168000000000003,11450.400000000001,0.003180666666666667
2024-05-03 20:28:00,40,1256,1076,20,28,28.156000000000002,11446.8,0.0031796666666666666
2024-05-03 20:29:00,70,735,937,20,29,24.16,10248.0,0.0028466666666666666
2024-05-03 20:30:00,13,852,938,20,30,24.302000000000003,10290.6,0.0028585
2024-05-03 20:31:00,32,2273,661,20,31,18.798000000000002,8639.400000000001,0.0023998333333333337
2024-05-03 20:32:00,14,1271,1255,20,32,32.646,12793.800000000001,0.0035538333333333338
2024-05-03 20:33:00,38,1089,1243,20,33,32.164,12649.199999999999,0.0035136666666666662
2024-05-03 20:34:00,43,1637,1225,20,34,32.262,12678.6,0.0035218333333333334
2024-05-03 20:35:00,52,2178,1249,20,35,33.403,13020.9,0.0036169166666666667
2024-05-03 20:36:00,65,524,1024,20,36,26.124000000000002,10837.2,0.0030103333333333336
2024-05-03 20:37:00,50,1454,719,20,37,19.429000000000002,8828.7,0.002452416666666667
2024-05-03 20:38:00,68,2073,922,20,38,25.123,10536.900000000001,0.002926916666666667
2024-05-03 20:39:00,17,1400,1013,20,39,26.725,11017.5,0.0030604166666666666
2024-05-03 20:40:00,17,2100,917,20,40,25.025000000000002,10507.5,0.00291875
2024-05-03 20:41:00,46,1215,848,20,41,22.415000000000003,9724.5,0.00270125
2024-05-03 20:42:00,41,971,1120,20,42,28.971,11691.300000000001,0.0032475833333333337
2024-05-03 20:43:00,35,1100,418,20,43,11.55,6465.0,0.0017958333333333333
2024-05-03 20:44:00,67,1206,686,20,44,18.356,8506.8,0.0023629999999999996
2024-05-03 20:45:00,56,1851,724,20,45,19.951,8985.300000000001,0.002495916666666667
2024-05-03 20:46:00,38,1394,847,20,46,22.569000000000003,9770.7,0.0027140833333333335
2024-05-03 20:47:00,46,2247,712,20,47,20.047,9014.1,0.002503916666666667
2024-05-03 20:48:00,16,1520,1177,20,48,30.945,12283.5,0.0034120833333333334
2024-05-03 20:49:00,22,974,1066,20,49,27.624000000000002,11287.2,0.0031353333333333337
2024-05-03 20:50:00,73,1434,601,20,50,16.459,7937.699999999999,0.0022049166666666662
2024-05-03 20:51:00,52,1869,379,20,51,11.344,6403.199999999999,0.0017786666666666665
2024-05-03 20:52:00,43,1101,667,20,52,17.776,8332.800000000001,0.002314666666666667
2024-05-03 20:53:00,10,1778,506,20,53,14.428,7328.400000000001,0.002035666666666667
2024-05-03 20:54:00,22,684,614,20,54,16.034000000000002,7810.200000000001,0.0021695
2024-05-03 20:55:00,22,1838,1199,20,55,31.813000000000002,12543.900000000001,0.003484416666666667
2024-05-03 20:56:00,44,1263,508,20,56,13.963000000000001,7188.9,0.0019969166666666664
2024-05-03 20:57:00,14,566,827,20,57,21.241,9372.3,0.0026034166666666666
2024-05-03 20:58:00,38,2286,340,20,58,10.786,6235.799999999999,0.0017321666666666664
2024-05-03 20:59:00,13,1428,1139,20,59,29.903000000000002,11970.900000000001,0.0033252500000000005
2024-05-03 21:00:00,56,1107,253,21,0,7.432,5229.6,0.0014526666666666668
2024-05-03 21:01:00,17,1034,620,21,1,16.534,7960.2,0.0022111666666666664
2024-05-03 21:02:00,32,1286,934,21,2,24.636000000000003,10390.8,0.002886333333333333
2024-05-03 21:03:00,23,761,1124,21,3,28.861,11658.300000000001,0.003238416666666667
2024-05-03 21:04:00,19,1248,772,21,4,20.548000000000002,9164.400000000001,0.002545666666666667
2024-05-03 21:05:00,47,1224,1208,21,5,31.424000000000003,12427.2,0.003452
2024-05-03 21:06:00,70,1506,359,21,6,10.481,6144.299999999999,0.0017067499999999997
2024-05-03 21:07:00,55,1556,1163,21,7,30.631000000000004,12189.300000000003,0.0033859166666666673
2024-05-03 21:08:00,43,747,542,21,8,14.297,7289.1,0.00202475
2024-05-03 21:09:00,37,900,688,21,9,18.099999999999998,8430.0,0.002341666666666667
2024-05-03 21:10:00,25,1527,1102,21,10,29.077,11723.1,0.0032564166666666666
2024-05-03 21:11:00,44,648,721,21,11,18.673000000000002,8601.900000000001,0.002389416666666667
2024-05-03 21:12:00,49,1659,938,21,12,25.109,10532.7,0.0029257500000000004
2024-05-03 21:13:00,61,2012,814,21,13,22.362000000000002,9708.6,0.0026968333333333336
2024-05-03 21:14:00,58,1458,1150,21,14,30.208,12062.4,0.0033506666666666667
2024-05-03 21:15:00,59,599,512,21,15,13.399000000000001,7019.700000000001,0.0019499166666666669
2024-05-03 21:16:00,70,1668,1195,21,16,31.543,12462.9,0.0034619166666666665
2024-05-03 21:17:00,71,956,716,21,17,18.856,8656.8,0.0024046666666666665
2024-05-03 21:18:00,71,1274,982,21,18,25.824,10747.2,0.0029853333333333333
2024-05-03 21:19:00,49,957,1120,21,19,28.957,11687.1,0.003246416666666667
2024-05-03 21:20:00,41,1238,364,21,20,10.338,6101.4,0.0016948333333333331
2024-05-03 21:21:00,28,795,1061,21,21,27.320000000000004,11196.000000000002,0.0031100000000000004
2024-05-03 21:22:00,16,1382,328,21,22,9.582,5874.6,0.0016318333333333334
2024-05-03 21:23:00,53,939,788,21,23,20.639000000000003,9191.7,0.0025532500000000004
2024-05-03 21:24:00,70,485,446,21,24,11.635,6490.5,0.0018029166666666666
2024-05-03 21:25:00,55,773,455,21,25,12.148,6644.400000000001,0.001845666666666667
2024-05-03 21:26:00,58,537,1115,21,26,28.412,11523.599999999999,0.0032009999999999994
2024-05-03 21:27:00,35,564,1174,21,27,29.914,11974.199999999999,0.0033261666666666665
2024-05-03 21:28:00,25,1826,1226,21,28,32.476,12742.800000000001,0.003539666666666667
2024-05-03 21:29:00,56,1292,733,21,29,19.617,8885.1,0.0024680833333333334
2024-05-03 21:30:00,61,1391,490,21,30,13.641,7092.300000000001,0.0019700833333333337
2024-05-03 21:31:00,31,1671,926,21,31,24.821,10446.300000000001,0.0029017500000000002
2024-05-03 21:32:00,46,2097,1172,21,32,31.397000000000002,12419.1,0.00344975
2024-05-03 21:33:00,31,1353,587,21,33,16.028000000000002,7808.4000000000015,0.0021690000000000004
2024-05-03 21:34:00,23,615,596,21,34,15.515,7654.5,0.00212625
2024-05-03 21:35:00,62,2255,943,21,35,25.830000000000002,10749.0,0.0029858333333333334
2024-05-03 21:36:00,10,1745,1001,21,36,26.770000000000003,11031.000000000002,0.0030641666666666673
2024-05-03 21:37:00,10,2009,734,21,37,20.359,9107.7,0.002529916666666667
2024-05-03 21:38:00,47,2280,959,21,38,26.255000000000003,10876.5,0.00302125
2024-05-03 21:39:00,70,1268,257,21,39,7.6930000000000005,5307.9,0.0014744166666666666
2024-05-03 21:40:00,41,1751,1024,21,40,27.351000000000003,11205.300000000001,0.0031125833333333335
2024-05-03 21:41:00,41,968,451,21,41,12.243,6672.9,0.0018535833333333332
2024-05-03 21:42:00,29,1421,308,21,42,9.121,5736.3,0.0015934166666666668
2024-05-03 21:43:00,50,2090,539,21,43,15.565000000000001,7669.5,0.0021304166666666667
2024-05-03 21:44:00,67,923,1141,21,44,29.448,11834.4,0.003287333333333333
2024-05-03 21:45:00,20,1487,760,21,45,20.487000000000002,9146.1,0.0025405833333333335
2024-05-03 21:46:00,44,1980,397,21,46,11.905000000000001,6571.5,0.0018254166666666666
2024-05-03 21:47:00,65,2103,590,21,47,16.853,8055.9,0.0022377499999999997
2024-05-03 21:48:00,26,2193,715,21,48,20.068,9020.4,0.0025056666666666665
2024-05-03 21:49:00,70,827,311,21,49,8.602,5580.6,0.0015501666666666667
2024-05-03 21:50:00,43,917,419,21,50,11.392000000000001,6417.6,0.0017826666666666668
2024-05-03 21:51:00,67,1605,508,21,51,14.305000000000001,7291.500000000001,0.002025416666666667
2024-05-03 21:52:00,68,1155,1063,21,52,27.730000000000004,11319.000000000002,0.003144166666666667
2024-05-03 21:53:00,38,2201,317,21,53,10.126000000000001,6037.8,0.0016771666666666666
2024-05-03 21:54:00,56,539,373,21,54,9.864,5959.2,0.0016553333333333333
2024-05-03 21:55:00,53,1274,514,21,55,14.124000000000002,7237.200000000001,0.0020103333333333336
2024-05-03 21:56:00,44,1289,1139,21,56,29.764000000000003,11929.2,0.003313666666666667
2024-05-03 21:57:00,62,2031,442,21,57,13.081000000000001,6924.3,0.0019234166666666668
2024-05-03 21:58:00,43,2271,1189,21,58,31.996000000000002,12598.8,0.0034996666666666666
2024-05-03 21:59:00,34,1722,1037,21,59,27.647000000000002,11294.1,0.0031372500000000003
2024-05-03 22:00:00,70,782,1039,22,0,26.757,11027.1,0.0030630833333333335
2024-05-03 22:01:00,61,1761,647,22,1,17.936,8380.8,0.0023279999999999998
2024-05-03 22:02:00,70,1032,1099,22,2,28.507,11552.1,0.0032089166666666668
2024-05-03 22:03:00,43,1485,1186,22,3,31.135,12340.5,0.003427916666666667
2024-05-03 22:04:00,16,1850,253,22,4,8.175,5452.5,0.0015145833333333333
2024-05-03 22:05:00,11,1722,698,22,5,19.172,8751.6,0.002431
2024-05-03 22:06:00,16,1664,541,22,6,15.189,7556.7,0.0020990833333333334
2024-05-03 22:07:00,46,1589,788,22,7,21.289,9386.7,0.0026074166666666667
2024-05-03 22:08:00,11,1154,710,22,8,18.904,8671.2,0.002408666666666667
2024-05-03 22:09:00,25,1772,944,22,9,25.372,10611.6,0.0029476666666666666
2024-05-03 22:10:00,25,1641,473,22,10,13.466000000000001,7039.8,0.0019555
2024-05-03 22:11:00,25,2261,883,22,11,24.336000000000002,10300.800000000001,0.002861333333333334
2024-05-03 22:12:00,8,843,466,22,12,12.493,6747.9,0.0018744166666666666
2024-05-03 22:13:00,62,548,1201,22,13,30.573,12171.9,0.003381083333333333
2024-05-03 22:14:00,58,1202,470,22,14,12.952,6885.6,0.0019126666666666667
2024-05-03 22:15:00,50,1323,1013,22,15,26.648000000000003,10994.400000000001,0.0030540000000000003
2024-05-03 22:16:00,31,1965,941,22,16,25.490000000000002,10647.0,0.0029575
2024-05-03 22:17:00,19,1938,496,22,17,14.338000000000001,7301.4,0.0020281666666666664
2024-05-03 22:18:00,68,2208,400,22,18,12.208,6662.4,0.0018506666666666665
2024-05-03 22:19:00,25,1787,380,22,19,11.287,6386.1,0.0017739166666666667
2024-05-03 22:20:00,58,1004,1162,22,20,30.054000000000002,12016.2,0.0033378333333333337
2024-05-03 22:21:00,26,1481,292,22,21,8.781,5634.300000000001,0.0015650833333333337
2024-05-03 22:22:00,22,1455,1165,22,22,30.58,12174.0,0.0033816666666666665
2024-05-03 22:23:00,41,1364,676,22,23,18.264000000000003,8479.2,0.0023553333333333334
2024-05-03 22:24:00,50,884,694,22,24,18.234,8470.2,0.0023528333333333335
2024-05-03 22:25:00,26,1013,454,22,25,12.363000000000001,6708.9,0.0018635833333333332
2024-05-03 22:26:00,17,2157,596,22,26,17.057000000000002,8117.1,0.0022547500000000002
2024-05-03 22:27:00,40,1283,961,22,27,25.308000000000003,10592.400000000001,0.0029423333333333337
2024-05-03 22:28:00,56,1175,1172,22,28,30.475,12142.5,0.003372916666666667
2024-05-03 22:29:00,64,2115,887,22,29,24.29,10287.0,0.0028575
2024-05-03 22:30:00,64,1013,715,22,30,18.888,8666.4,0.0024073333333333334
2024-05-03 22:31:00,67,977,979,22,31,25.452,10635.6,0.0029543333333333336
2024-05-03 22:32:00,62,1641,521,22,32,14.666,7399.800000000001,0.0020555000000000005
2024-05-03 22:33:00,11,1550,911,22,33,24.325000000000003,10297.500000000002,0.0028604166666666674
2024-05-03 22:34:00,67,1367,755,22,34,20.242,9072.6,0.0025201666666666666
2024-05-03 22:35:00,43,1473,1154,22,35,30.323,12096.9,0.00336025
2024-05-03 22:36:00,43,993,889,22,36,23.218,9965.4,0.0027681666666666666
2024-05-03 22:37:00,8,554,241,22,37,6.579000000000001,4973.700000000001,0.0013815833333333336
2024-05-03 22:38:00,28,1157,280,22,38,8.157,5447.1,0.0015130833333333335
2024-05-03 22:39:00,22,794,431,22,39,11.569,6470.7,0.0017974166666666666
2024-05-03 22:40:00,58,734,710,22,40,18.484,8545.2,0.0023736666666666667
2024-05-03 22:41:00,16,1389,1024,22,41,26.989,11096.699999999999,0.0030824166666666665
2024-05-03 22:42:00,23,2159,863,22,42,23.734,10120.2,0.0028111666666666667
2024-05-03 22:43:00,58,551,704,22,43,18.151,8445.300000000001,0.002345916666666667
2024-05-03 22:44:00,11,2030,403,22,44,12.105,6631.5,0.0018420833333333334
2024-05-03 22:45:00,64,1808,599,22,45,16.783,8034.9,0.0022319166666666668
2024-05-03 22:46:00,43,1395,716,22,46,19.295,8788.5,0.00244125
2024-05-03 22:47:00,47,678,946,22,47,24.328000000000003,10298.400000000001,0.002860666666666667
2024-05-03 22:48:00,50,1715,905,22,48,24.34,10302.0,0.002861666666666667
2024-05-03 22:49:00,55,1640,439,22,49,12.615000000000002,6784.500000000001,0.0018845833333333336
2024-05-03 22:50:00,68,1685,304,22,50,9.285,5785.5,0.0016070833333333334
2024-05-03 22:51:00,56,1814,433,22,51,12.639000000000001,6791.700000000001,0.0018865833333333334
2024-05-03 22:52:00,31,1781,910,22,52,24.531,10359.300000000001,0.0028775833333333336
2024-05-03 22:53:00,8,2124,838,22,53,23.074,9922.2,0.0027561666666666667
2024-05-03 22:54:00,35,989,527,22,54,14.164000000000001,7249.200000000001,0.002013666666666667
2024-05-03 22:55:00,44,1659,1072,22,55,28.459,11537.699999999999,0.0032049166666666662
2024-05-03 22:56:00,28,1592,604,22,56,16.692,8007.6,0.0022243333333333334
2024-05-03 22:57:00,44,923,839,22,57,21.898000000000003,9569.400000000001,0.002658166666666667
2024-05-03 22:58:00,37,740,806,22,58,20.89,9267.0,0.002574166666666667
2024-05-03 22:59:00,32,681,343,22,59,9.256,5776.799999999999,0.0016046666666666666
2024-05-03 23:00:00,2,238,124,23,0,3.338,4001.3999999999996,0.0011114999999999999
2024-05-03 23:01:00,10,338,207,23,1,5.513000000000001,4653.9,0.0012927499999999998
2024-05-03 23:02:00,13,287,174,23,2,4.6370000000000005,4391.1,0.0012197500000000001
2024-05-03 23:03:00,11,275,143,23,3,3.85,4155.0,0.0011541666666666666
2024-05-03 23:04:00,13,425,178,23,4,4.875,4462.5,0.0012395833333333334
2024-05-03 23:05:00,3,371,156,23,5,4.271000000000001,4281.3,0.00118925
2024-05-03 23:06:00,9,241,244,23,6,6.341,4902.299999999999,0.00136175
2024-05-03 23:07:00,3,295,178,23,7,4.745,4423.5,0.00122875
2024-05-03 23:08:00,10,353,121,23,8,3.378,4013.3999999999996,0.0011148333333333331
2024-05-03 23:09:00,6,437,248,23,9,6.6370000000000005,4991.1,0.0013864166666666669
2024-05-03 23:10:00,6,316,251,23,10,6.591,4977.299999999999,0.001382583333333333
2024-05-03 23:11:00,13,372,136,23,11,3.7720000000000002,4131.6,0.0011476666666666668
2024-05-03 23:12:00,9,462,75,23,12,2.337,3701.0999999999995,0.001028083333333333
2024-05-03 23:13:00,8,147,165,23,13,4.272,4281.6,0.0011893333333333335
2024-05-03 23:14:00,7,229,195,23,14,5.104,4531.200000000001,0.0012586666666666668
2024-05-03 23:15:00,10,253,134,23,15,3.603,4080.9,0.0011335833333333334
2024-05-03 23:16:00,11,160,206,23,16,5.3100000000000005,4593.0,0.0012758333333333332
2024-05-03 23:17:00,5,152,72,23,17,1.952,3585.6,0.000996
2024-05-03 23:18:00,13,193,93,23,18,2.5180000000000002,3755.4,0.0010431666666666666
2024-05-03 23:19:00,7,471,129,23,19,3.696,4108.8,0.0011413333333333334
2024-05-03 23:20:00,2,472,132,23,20,3.7720000000000002,4131.6,0.0011476666666666668
2024-05-03 23:21:00,3,219,103,23,21,2.794,3838.2000000000003,0.0010661666666666667
2024-05-03 23:22:00,9,450,238,23,22,6.4,4920.0,0.0013666666666666666
2024-05-03 23:23:00,8,367,184,23,23,4.9670000000000005,4490.1,0.00124725
2024-05-03 23:24:00,3,313,146,23,24,3.9630000000000005,4188.9,0.0011635833333333333
2024-05-03 23:25:00,10,139,197,23,25,5.064000000000001,4519.200000000001,0.0012553333333333336
2024-05-03 23:26:00,6,473,229,23,26,6.198,4859.4,0.0013498333333333333
2024-05-03 23:27:00,2,210,67,23,27,1.885,3565.5,0.0009904166666666666
2024-05-03 23:28:00,10,383,84,23,28,2.483,3744.9000000000005,0.0010402500000000002
2024-05-03 23:29:00,10,341,247,23,29,6.516000000000001,4954.800000000001,0.0013763333333333336
2024-05-03 23:30:00,3,424,216,23,30,5.824000000000001,4747.200000000001,0.0013186666666666668
2024-05-03 23:31:00,5,257,83,23,31,2.3320000000000003,3699.6000000000004,0.0010276666666666667
2024-05-03 23:32:00,12,281,172,23,32,4.5809999999999995,4374.299999999999,0.0012150833333333332
2024-05-03 23:33:00,10,251,201,23,33,5.276000000000001,4582.8,0.001273
2024-05-03 23:34:00,12,227,96,23,34,2.6270000000000002,3788.1000000000004,0.00105225
2024-05-03 23:35:00,6,356,73,23,35,2.181,3654.3,0.0010150833333333333
2024-05-03 23:36:00,13,223,200,23,36,5.223,4566.9,0.0012685833333333332
2024-05-03 23:37:00,12,197,191,23,37,4.972,4491.6,0.0012476666666666667
2024-05-03 23:38:00,10,335,119,23,38,3.31,3993.0,0.0011091666666666667
2024-05-03 23:39:00,8,340,239,23,39,6.315,4894.5,0.0013595833333333333
2024-05-03 23:40:00,5,395,216,23,40,5.795,4738.5,0.00131625
2024-05-03 23:41:00,10,251,166,23,41,4.401000000000001,4320.3,0.0012000833333333334
2024-05-03 23:42:00,7,369,172,23,42,4.669,4400.7,0.0012224166666666666
2024-05-03 23:43:00,9,260,161,23,43,4.285,4285.5,0.0011904166666666667
2024-05-03 23:44:00,7,377,157,23,44,4.3020000000000005,4290.6,0.0011918333333333334
2024-05-03 23:45:00,8,263,152,23,45,4.063000000000001,4218.9,0.0011719166666666666
2024-05-03 23:46:00,9,261,140,23,46,3.761,4128.3,0.00114675
2024-05-03 23:47:00,6,339,101,23,47,2.8640000000000003,3859.2000000000003,0.001072
2024-05-03 23:48:00,4,285,142,23,48,3.8350000000000004,4150.5,0.0011529166666666667
2024-05-03 23:49:00,7,174,68,23,49,1.874,3562.2,0.0009895
2024-05-03 23:50:00,10,250,236,23,50,6.15,4845.0,0.0013458333333333334
2024-05-03 23:51:00,4,368,175,23,51,4.743,4422.9,0.0012285833333333333
2024-05-03 23:52:00,7,160,168,23,52,4.36,4308.0,0.0011966666666666666
2024-05-03 23:53:00,12,386,93,23,53,2.7110000000000003,3813.3,0.00105925
2024-05-03 23:54:00,6,184,190,23,54,4.934,4480.200000000001,0.0012445000000000002
2024-05-03 23:55:00,9,454,156,23,55,4.354,4306.200000000001,0.0011961666666666668
2024-05-03 23:56:00,2,263,103,23,56,2.838,3851.4,0.0010698333333333334
2024-05-03 23:57:00,6,447,144,23,57,4.047,4214.1,0.0011705833333333334
2024-05-03 23:58:00,7,312,202,23,58,5.362000000000001,4608.6,0.0012801666666666669
2024-05-03 23:59:00,4,425,80,23,59,2.425,3727.5,0.0010354166666666667
2024-05-04 00:00:00,4,166,176,0,0,4.566000000000001,4369.8,0.0012138333333333335
2024-05-04 00:01:00,8,217,70,0,1,1.967,3590.1000000000004,0.00099725
2024-05-04 00:02:00,9,268,162,0,2,4.318,4295.4,0.0011931666666666666
2024-05-04 00:03:00,10,148,127,0,3,3.3230000000000004,3996.9,0.0011102500000000001
2024-05-04 00:04:00,13,228,83,0,4,2.3030000000000004,3690.9000000000005,0.0010252500000000001
2024-05-04 00:05:00,12,135,179,0,5,4.61,4383.0,0.0012175
2024-05-04 00:06:00,4,304,84,0,6,2.404,3721.2000000000003,0.0010336666666666667
2024-05-04 00:07:00,6,149,242,0,7,6.199000000000001,4859.700000000001,0.0013499166666666668
2024-05-04 00:08:00,11,276,215,0,8,5.651,4695.3,0.00130425
2024-05-04 00:09:00,7,368,164,0,9,4.468000000000001,4340.400000000001,0.0012056666666666667
2024-05-04 00:10:00,13,460,211,0,10,5.735,4720.5,0.00131125
2024-05-04 00:11:00,7,402,151,0,11,4.1770000000000005,4253.1,0.0011814166666666668
2024-05-04 00:12:00,9,183,138,0,12,3.633,4089.8999999999996,0.0011360833333333331
2024-05-04 00:13:00,5,346,208,0,13,5.546,4663.8,0.0012955
2024-05-04 00:14:00,10,294,148,0,14,3.994,4198.200000000001,0.001166166666666667
2024-05-04 00:15:00,11,381,130,0,15,3.6310000000000002,4089.3,0.0011359166666666668
2024-05-04 00:16:00,3,305,172,0,16,4.6049999999999995,4381.5,0.0012170833333333333
2024-05-04 00:17:00,13,266,66,0,17,1.9160000000000001,3574.8,0.000993
2024-05-04 00:18:00,3,436,66,0,18,2.0860000000000003,3625.8,0.0010071666666666666
2024-05-04 00:19:00,3,356,112,0,19,3.156,3946.8,0.0010963333333333335
2024-05-04 00:20:00,12,326,102,0,20,2.8760000000000003,3862.8,0.001073
2024-05-04 00:21:00,3,415,166,0,21,4.565,4369.5,0.00121375
2024-05-04 00:22:00,7,172,129,0,22,3.3970000000000002,4019.1000000000004,0.0011164166666666668
2024-05-04 00:23:00,9,390,184,0,23,4.99,4497.0,0.0012491666666666667
2024-05-04 00:24:00,2,202,87,0,24,2.3770000000000002,3713.1000000000004,0.0010314166666666668
2024-05-04 00:25:00,7,177,67,0,25,1.852,3555.6000000000004,0.0009876666666666669
2024-05-04 00:26:00,4,358,86,0,26,2.508,3752.3999999999996,0.0010423333333333333
2024-05-04 00:27:00,7,424,102,0,27,2.974,3892.2,0.0010811666666666667
2024-05-04 00:28:00,4,302,220,0,28,5.802,4740.6,0.0013168333333333335
2024-05-04 00:29:00,4,351,72,0,29,2.1510000000000002,3645.3,0.0010125833333333334
2024-05-04 00:30:00,9,247,96,0,30,2.6470000000000002,3794.1000000000004,0.0010539166666666668
2024-05-04 00:31:00,7,403,84,0,31,2.503,3750.9,0.0010419166666666667
2024-05-04 00:32:00,13,198,169,0,32,4.423000000000001,4326.900000000001,0.0012019166666666669
2024-05-04 00:33:00,9,363,78,0,33,2.313,3693.9,0.0010260833333333333
2024-05-04 00:34:00,9,271,183,0,34,4.846,4453.8,0.0012371666666666668
2024-05-04 00:35:00,4,342,140,0,35,3.842,4152.6,0.0011535
2024-05-04 00:36:00,7,377,199,0,36,5.352,4605.599999999999,0.0012793333333333333
2024-05-04 00:37:00,7,428,90,0,37,2.678,3803.4000000000005,0.0010565000000000001
2024-05-04 00:38:00,6,242,106,0,38,2.8920000000000003,3867.6,0.0010743333333333334
